사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,합계
202501,5호선,행당,17,2,3446,665,9384,2241,24836,4125,37211,8378,19028,6028,13287,5079,12223,6302,12098,7253,11647,7904,10082,9391,9916,11440,9875,13697,10077,17911,9587,28226,6130,19006,4829,12429,3547,11436,2854,9571,1037,5817,224,1680,3,18,0,0,0,0,20250203,399937
202501,5호선,화곡,524,2,19456,1525,35363,8501,95151,12745,124897,27029,65431,23061,41769,17564,40309,19234,42583,23615,38964,26234,34943,30397,33066,37355,34326,47831,35324,63849,36553,110290,21392,79667,15934,49865,13821,46609,10629,39980,4544,24962,705,7276,5,30,0,0,0,0,20250203,1443310
202501,6호선,고려대(종암),17,1,3393,794,6290,4171,16833,9495,23225,19586,12478,13243,9596,7677,9654,7281,11121,8400,12324,9826,10991,8588,12275,9284,15891,11074,19073,13471,16772,19631,8659,16259,6232,10535,5994,10640,5457,10145,2254,7447,390,2184,3,34,0,0,0,0,20250203,408688
202501,6호선,공덕,142,1,4748,2285,7558,10931,18264,33820,27099,84442,20558,43566,18137,21763,20986,20097,22416,20180,23720,21683,24680,21485,29020,21433,35062,25926,55904,29982,76341,39515,36010,25597,27964,17265,25788,15929,18899,13898,8752,9582,1078,3847,2,216,0,8,0,0,20250203,986579
202501,6호선,광흥창(서강),1,0,2673,1290,6723,5305,16472,12097,23667,28465,15495,16070,12149,10831,13112,10280,14311,10015,13293,10925,12301,11191,13206,11837,15522,12613,21324,16144,26260,22608,12214,16783,8559,10572,7386,9569,5199,9279,2057,5515,337,1518,2,7,0,0,0,0,20250203,475177
202501,6호선,구산,16,0,5630,191,10317,1807,25402,3531,34106,6321,19214,5464,12800,4977,12124,6507,13026,7226,12163,7829,10499,8836,10369,11020,11060,13784,11033,15229,8820,21778,5880,18025,4443,10613,3655,9111,3401,8110,1188,5053,204,1591,2,7,0,0,0,0,20250203,382362
202501,6호선,녹사평(용산구청),21,1,942,427,1685,3490,3522,6589,5612,14638,4892,7908,4199,6351,4286,6308,4952,8160,5659,9200,6228,8965,7760,10039,10168,9144,13396,10811,17183,12070,10909,8045,9572,4995,9553,4295,8587,3660,4040,2258,434,626,0,7,0,0,0,0,20250203,271587
202501,6호선,대흥(서강대앞),12,2,2185,962,4698,3937,12399,10200,18442,27888,12232,19151,9548,11733,10029,10467,11663,13519,13897,14077,12792,11750,14266,13257,15432,13851,22278,16795,23978,23054,11780,14808,9804,9078,9509,8279,8963,7809,3205,6097,433,1510,0,5,0,0,0,0,20250203,465774
202501,6호선,독바위,10,0,1982,300,3814,847,11005,1684,11168,2365,6574,2303,4615,2659,4025,2386,4199,2801,4285,3140,3513,3219,3667,4200,3625,5106,3259,6425,2718,10309,1746,9326,1283,5739,824,4892,544,4544,303,2950,54,1049,0,2,0,0,0,0,20250203,149459
202501,6호선,돌곶이,43,0,6392,1222,13531,4862,33392,5603,38473,14853,20972,8820,14784,7711,12749,8351,14002,10578,13842,10787,12380,10812,13188,13850,13791,16130,14782,20433,13919,31484,9010,25609,5964,15269,5468,13404,4159,12675,1935,8091,296,2488,1,13,0,0,0,0,20250203,506118
202501,6호선,동묘앞,120,0,4207,806,4316,3518,8498,6354,13849,16834,11527,15110,10863,13949,13382,15294,15791,15667,16535,18456,19580,18023,21824,17256,23031,16083,22560,15865,20189,18511,12015,14043,9044,9962,7722,9772,5909,9450,3016,7167,450,2054,0,64,0,0,0,0,20250203,488666
202501,6호선,디지털미디어시티,109,11,5595,2487,15323,10385,42706,25335,47495,57079,26162,26524,17372,11095,15897,10528,16438,11738,15852,12865,14795,13716,16223,15869,20551,21147,32520,29421,40605,45393,17630,32738,9765,20753,7691,19372,5501,18023,2685,10883,658,4234,9,50,0,0,0,0,20250203,771228
202501,6호선,마포구청,30,9,5642,1482,12532,6194,33382,12386,47629,30600,31094,16603,20220,12811,19786,12321,19529,15118,19901,16378,19015,15531,19591,18575,20550,20582,23978,25764,32390,39849,16197,29556,11356,20030,10488,18297,7719,17309,3650,11036,545,2808,4,16,0,0,0,0,20250203,718483
202501,6호선,망원,4,0,4996,732,8581,4910,21055,8580,32720,28934,21367,28582,16949,22390,18507,28084,23610,31520,25234,36512,26937,33880,29137,36682,32124,37487,36234,39034,41016,46714,29553,31861,25302,18023,22788,15424,17478,13195,8330,9057,1134,2145,5,17,0,0,0,0,20250203,916824
202501,6호선,버티고개,2,0,886,314,1660,1569,4357,2229,6515,5492,4749,3535,3296,2797,3246,2460,3607,2961,4005,3491,3872,3768,5345,4185,6354,4689,6790,8216,8671,6743,5465,5122,2705,3520,1879,3361,1319,2906,646,1873,108,472,0,28,0,0,0,0,20250203,145208
202501,6호선,보문,46,0,3660,625,7102,3933,19385,5896,28068,15448,16175,9095,10611,6470,9844,6384,10789,7448,11327,8520,10267,7598,10556,9610,12056,11005,13651,14820,15861,22836,7632,17359,6238,11408,5516,11241,4686,11250,2568,7917,505,2576,4,8,0,0,0,0,20250203,397994
202501,6호선,봉화산(서울의료원),17,2,5019,839,13202,2257,37539,4715,33651,10795,17250,6548,12568,6152,11711,6300,12840,7864,11364,8873,10758,9575,9979,11809,10690,14037,11522,18911,9811,26975,5195,25123,3746,14964,3107,12835,2632,12598,1137,7285,188,2563,0,205,0,0,0,0,20250203,435151
202501,6호선,불광,25,0,1473,519,3738,2232,10067,2094,12859,6229,6800,6570,6111,5557,6616,5800,7517,5867,8124,6841,8528,6780,9942,7638,10850,8437,9928,9979,9246,13896,5542,10108,4848,6273,3772,5130,1878,5055,862,3201,152,1098,1,4,0,0,0,0,20250203,248187
202501,6호선,삼각지,8,3,1404,682,2750,5975,6460,13075,11078,23287,8031,10542,6405,7614,7407,8044,9277,8954,11408,9041,11501,8128,13455,8795,16193,9754,21709,12043,26844,14906,12021,9577,9672,6462,9496,5953,7561,6663,4477,4366,709,1167,6,11,0,0,0,0,20250203,372914
202501,6호선,상수,20,1,5784,1168,6898,3339,9427,5266,12298,17769,9280,21130,7317,14883,8202,14977,10850,17976,11865,19319,12061,19310,14125,18883,18600,21672,21483,25550,25906,31465,19531,22655,18464,14448,21241,11821,22286,11023,14309,8769,2575,2647,12,38,0,0,0,0,20250203,576643
202501,6호선,상월곡(한국과학기술연구원),34,1,4860,459,7532,1992,18728,3249,24846,9986,14300,6139,10000,4796,9062,4736,9542,5512,9318,6559,7721,6200,7873,8026,8400,9906,8189,12911,9048,17789,4980,15487,3041,9378,4349,8558,2672,8252,1106,5715,123,1667,1,8,0,0,0,0,20250203,313051
202501,6호선,새절(신사),54,0,9915,595,17765,4264,44547,5564,53433,11050,28005,9476,19364,8336,17286,10013,17807,11627,17074,14608,14841,13580,14825,19012,16394,21256,15502,28663,13434,43401,8637,35049,5857,21825,4830,18790,3678,16967,1827,10929,266,3680,1,18,0,0,0,0,20250203,634045
202501,6호선,석계,1050,1,7813,1549,16360,4581,40307,6265,46053,10949,26406,9791,19086,9149,17318,10938,18661,13009,18096,13794,16413,15563,15429,19697,15927,24173,16552,29579,14303,47032,10565,36954,7495,22876,7188,20028,5806,18033,3339,11611,584,3819,3,36,0,0,0,0,20250203,654181
202501,6호선,신내,0,0,0,0,0,0,1,0,1,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20250203,15
202501,6호선,신당,135,2,4519,1062,3896,6211,5753,10758,10000,27614,8097,18102,6732,12338,8453,10829,10348,11398,10737,12667,12360,11974,13534,10141,16237,11862,22010,14644,24910,20105,16440,18058,14510,9392,14716,7112,18177,6986,6935,7104,1418,2049,4,24,0,0,0,0,20250203,460353
202501,6호선,안암(고대병원앞),7,1,1490,1374,3007,6149,8311,14359,12001,30602,10386,31007,11199,18719,13632,13500,15635,16772,15124,17253,17265,15116,20489,13493,26197,12807,36090,15113,28318,19096,15772,14723,13360,9883,13613,9951,11779,10101,7248,6675,1124,2916,0,84,0,0,0,0,20250203,561741
202501,6호선,약수,2,0,1167,275,1845,2096,4056,4866,6978,14575,5605,8029,4630,5020,4458,4826,5367,4943,5445,5169,5860,5157,6324,5796,6976,5915,9249,7607,12845,9519,7172,5700,5212,3544,5332,3204,4164,2639,2113,1770,408,540,0,3,0,0,0,0,20250203,206401
202501,6호선,역촌,0,0,1988,307,4740,2836,12993,2649,14625,6137,7987,3693,5674,3177,5617,4194,5710,4750,6076,4505,5343,5097,4968,6066,4980,7788,5120,10232,4483,15608,2826,12681,2182,7285,1653,7181,1190,6532,510,4323,88,1158,1,4,0,0,0,0,20250203,214957
202501,6호선,연신내,0,0,0,0,0,0,0,0,1,0,6,0,3,0,5,0,5,0,8,0,6,0,4,0,4,0,5,0,5,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20250203,61
202501,6호선,월곡(동덕여대),11,0,5662,630,11928,3472,32101,6550,40624,21667,21428,13889,15657,10883,15033,9811,16152,11760,15546,13077,15149,13563,15229,15897,16792,20047,18226,24878,23022,37096,11174,29145,8462,16581,6594,15786,4479,14304,2191,9797,434,2871,0,12,0,0,0,0,20250203,587610
202501,6호선,월드컵경기장(성산),22,0,760,1048,2272,3177,6261,3847,8157,6977,5047,5776,4739,7258,6348,7828,6638,8645,7921,10112,9539,10545,11531,9735,11953,8468,10636,8116,9078,9992,5714,7166,4440,4687,4034,3500,2753,2896,1070,1648,149,403,0,2,0,0,0,0,20250203,240888
202501,6호선,응암,32,0,10335,1301,22993,5822,58838,7927,77195,14612,42555,13021,27366,13051,26210,14663,27034,17344,26741,18478,23081,21623,22306,27657,23123,33750,22035,43863,20525,68377,12912,53399,9870,33757,8185,28984,5965,25938,2588,16924,381,5222,3,27,0,0,0,0,20250203,936013
202501,6호선,이태원,172,2,10973,1732,9281,10740,8169,10050,9367,22390,8464,22223,8341,16799,9393,15028,10868,16784,12859,18026,15495,17703,18787,18711,26200,21766,29597,27624,37039,29930,27971,25391,24603,19361,23964,17584,22339,17122,14738,13700,2127,4900,1,49,0,0,0,0,20250203,678363
202501,6호선,증산(명지대앞),21,2,6433,624,11861,3274,29471,3945,38803,9589,22588,7109,15717,6339,14176,8174,14716,9226,14420,10976,12723,11734,12063,14189,12903,18127,12350,23296,11831,36178,6920,27612,4871,17056,4079,16514,2901,14409,1278,8524,305,2647,2,20,0,0,0,0,20250203,499996
202501,6호선,창신,3,0,2711,262,4265,1476,12379,2897,15175,4433,8301,3399,5249,2338,4746,2243,5251,2776,4722,3241,3915,3233,3906,4012,4437,4628,4138,6340,4097,9041,2313,7125,1942,4710,1418,4789,896,4278,464,2843,101,782,0,2,0,0,0,0,20250203,165277
202501,6호선,청구,8,1,1438,408,2423,2261,6289,5186,8835,18025,5807,9581,4654,4082,4320,3806,4561,3963,4899,4391,4994,4251,5399,4763,6625,5231,7724,6301,12668,7048,7373,4654,4505,3231,3742,3240,3061,2854,1614,2008,294,660,1,9,0,0,0,0,20250203,197188
202501,6호선,태릉입구,10,0,3748,953,6128,2429,15636,2992,18739,6897,10577,5614,8297,4639,8179,5611,8841,6361,8804,7100,8809,8023,8416,8844,8834,10891,8860,13802,9204,21724,5793,16030,4295,9891,3879,9673,3206,8385,1681,6851,366,3286,0,23,0,0,0,0,20250203,312321
202501,6호선,한강진,299,6,2928,1173,3748,11915,5216,22695,7164,37427,7783,31728,6931,29404,9916,31480,14232,34792,16795,47359,20985,44425,34449,45339,49444,39830,55030,36308,56726,34932,39413,19815,35969,10634,36528,7556,37893,5570,8640,4393,799,2385,3,166,0,0,0,0,20250203,950223
202501,6호선,합정,63,3,3501,1010,4856,5570,9513,13971,16626,35821,11818,25530,10561,17790,12622,18366,15290,19544,17948,22051,19578,19611,22453,21158,24161,25178,31933,29884,44601,39913,30189,25453,27089,13959,30183,11376,26514,10504,14577,7778,2284,2174,14,40,0,0,0,0,20250203,743058
202501,6호선,화랑대(서울여대입구),27,0,5689,1105,18492,3580,47532,5376,43586,10664,22998,7507,15807,6968,14567,6743,15035,7685,16047,9089,12635,9156,13246,11470,14720,14458,13358,20647,11529,31768,5950,27053,4400,16618,3632,14311,2782,14014,1047,8935,138,3104,0,53,0,0,0,0,20250203,513521
202501,6호선,효창공원앞,10,0,2161,606,4885,3443,14258,6047,23433,19281,13782,10297,9656,6749,9128,6546,10299,7611,10192,8035,9459,8277,10376,9206,11919,11000,15102,13003,20556,18320,8793,12999,5987,8986,5042,7432,4118,7367,2161,4877,391,1694,0,8,0,0,0,0,20250203,363492
202501,7호선,가산디지털단지,381,6,5855,4544,8665,25448,19534,123321,23988,326230,17931,188562,16471,51657,20408,32392,26788,31868,31469,32175,36852,28752,48488,26054,71026,24927,190431,27129,263590,31689,106328,22230,60339,14364,45480,11706,25047,10245,10542,7156,1344,2429,1,12,0,0,0,0,20250203,2053854
202501,7호선,강남구청,17,0,1599,1515,3680,13404,6135,30210,7937,90183,8317,84917,8722,37459,10840,21834,13387,19393,15379,20603,19686,17903,24269,16388,28911,16037,45849,18259,74095,18716,46014,12263,29145,8231,27804,6305,18807,5178,8158,3517,1385,1520,4,3,0,0,0,0,20250203,843978
202501,7호선,건대입구,61,1,3699,1161,4731,7911,11359,17396,16978,29939,14376,27649,12674,21310,15007,20546,16952,22183,18607,25245,21492,23505,26258,23470,30145,24218,37413,29261,33484,36249,23526,23277,24677,13634,20404,11477,17491,9502,9322,5470,1418,2830,2,192,0,0,0,0,20250203,736502
202501,7호선,고속터미널,26,2,1241,2571,2895,20278,10678,34487,17545,43585,24030,35316,23770,29286,27254,27823,29619,25209,30353,28060,32227,24826,42039,20752,43789,20978,57706,21732,47240,22633,32693,14109,34158,8905,30769,8663,23018,4904,6557,3085,645,607,14,21,0,0,0,0,20250203,916098
202501,7호선,공릉(서울과학기술대),19,0,5647,982,12398,3944,30440,8148,36513,18372,21422,14597,16496,11682,16603,12369,18892,14555,19228,15259,17730,15655,19162,18327,19692,21546,20710,26195,20068,37553,12575,31980,9684,18659,9200,16410,7891,15987,4204,10610,664,3548,1,20,0,0,0,0,20250203,635637
202501,7호선,광명사거리,157,2,16169,5175,25415,10792,65534,13616,69353,23279,39113,21154,27997,23223,28371,27837,31537,31182,32493,33109,31425,33358,33503,36445,37582,39514,36208,49022,31537,68799,21365,51694,14780,29744,11351,25883,8735,21120,3875,13350,590,3672,4,25,0,0,0,0,20250203,1129089
202501,7호선,군자(능동),65,2,7434,779,12133,4892,30102,7940,48935,22484,34288,17122,20823,11818,18010,11689,20101,12574,20085,14337,19268,15352,19440,18784,22002,21593,27057,27008,30122,39147,19610,29784,16064,19675,15137,17031,12060,14808,6338,8940,1245,3090,2,50,1,0,0,0,20250203,719221
202501,7호선,남구로,144,2,16465,1224,14126,6037,25092,27672,30179,79128,22055,37326,15641,18031,14288,15799,16103,14462,15535,14816,14984,14351,17067,17191,19608,21799,40314,29959,61777,28569,26596,20745,14420,14764,10260,16126,6572,13085,3283,7409,413,1747,3,16,2,2,0,0,20250203,785187
202501,7호선,남성,11,1,5378,853,12437,3276,31182,5507,46989,12131,30069,10078,19104,9831,16434,10113,16682,11324,16503,12441,15050,13241,14302,16984,14003,19707,13778,25998,12966,39260,8183,28383,6903,18742,6448,16336,4167,14891,1963,9047,343,2431,1,28,0,0,0,0,20250203,573499
202501,7호선,내방,9,0,2426,1853,7113,14880,15076,21431,23190,66467,18229,40051,14454,20005,14810,15788,16407,16359,18416,17947,19732,16533,21192,16770,26631,17871,41612,22756,58962,28976,23777,18943,17688,12073,16304,10454,11495,8657,4150,5576,640,2595,0,134,0,0,0,0,20250203,748432
202501,7호선,노원,30,1,7099,2218,12805,5915,32283,12186,35588,40883,24950,40655,25395,30643,29164,31884,32853,34345,34240,37997,36811,37331,39445,39144,42137,40520,42425,43993,43959,57263,29559,45412,27249,23806,21986,18951,19723,15301,9158,11024,1591,3570,24,47,3,2,0,0,20250203,1121568
202501,7호선,논현,59,1,2712,1345,4178,15355,7254,34623,12005,91290,10297,79202,10413,34119,12450,22339,14476,21364,16202,23832,21256,22170,26048,20430,32084,22729,54112,26767,86660,31386,48836,17847,32985,10710,33630,8470,30580,6536,15620,4859,2885,2063,5,17,0,0,0,0,20250203,972201
202501,7호선,대림(구로구청),49,1,10345,810,8127,4096,13410,6688,19859,16265,16489,13111,13046,18895,14341,22937,16233,18737,17911,17909,19671,17211,19815,18047,19766,19840,20301,23904,19574,21861,13302,14787,10265,10671,8635,12952,6819,10377,4080,5487,420,1263,9,25,0,2,0,0,20250203,548343
202501,7호선,도봉산,98,0,5171,1073,15245,3837,42956,5707,33384,9125,17548,10005,12285,11230,10689,10584,11009,10839,10753,11583,9885,11754,10149,13273,10805,15924,9306,20364,8639,31610,4301,32161,3151,20355,2432,16420,1784,14091,800,9432,154,3796,1,190,0,0,0,0,20250203,483898
202501,7호선,마들,16,2,9743,1287,22524,2658,54327,5368,52649,11061,29317,10321,21961,9867,20918,11606,21969,13898,19499,15009,17190,16843,17313,20138,15972,23444,14477,29066,13002,43155,7939,42893,5586,24505,4030,21144,3052,18478,1361,11879,167,3588,2,13,0,0,0,0,20250203,689237
202501,7호선,먹골,5,0,6512,697,10960,2901,27927,4949,36854,13294,22511,9719,16498,8679,15003,9602,15329,11299,15568,12642,14110,13180,13680,16084,14172,19935,14602,23653,16103,34934,9931,28306,7339,18047,6021,15758,4334,13447,1982,8977,368,2582,5,150,0,0,0,0,20250203,538649
202501,7호선,면목,59,2,11600,763,19662,4562,44807,7039,60045,17647,35248,13074,23179,11693,19818,13096,20978,14866,20814,15952,17978,17273,18067,22208,19695,26898,18320,31476,18451,45541,12874,39803,8008,24272,6266,21394,4121,19316,2248,11456,319,3835,2,14,1,0,0,0,20250203,744740
202501,7호선,반포,13,0,867,1045,2705,13256,5927,9745,9856,16214,7429,15132,5902,9962,6203,10193,7897,9428,8254,9027,9669,8632,12011,7944,18541,8031,17753,8804,16682,9985,10842,6335,9029,4313,8516,3761,6151,3468,1798,2111,212,589,0,1,0,0,0,0,20250203,324233
202501,7호선,보라매,21,0,3247,888,5314,2825,14031,6920,20407,17189,13588,8735,8613,7832,8250,7680,9368,8286,8950,8321,9417,8283,9628,9031,10784,10621,11883,14218,14635,20658,6929,15374,6339,10035,5208,8890,4179,7810,1838,5009,283,1815,3,31,0,0,0,0,20250203,353366
202501,7호선,사가정,11,2,10865,1203,20069,6731,44503,9823,60481,20881,37237,16067,24837,14415,21880,15988,25384,17288,23055,18807,21284,20821,20958,26588,21482,30914,23138,38774,22632,58046,16290,46138,11703,28034,9368,25380,7340,21386,3948,11879,572,3901,6,22,0,0,0,0,20250203,860131
202501,7호선,상도,10,1,4676,1848,10608,5065,28480,6602,38682,18193,26017,14285,17294,10920,17532,11096,16507,12419,18046,13006,15991,14140,15791,16581,17805,18925,18991,24253,17618,36323,10276,26413,8314,17742,7665,15784,6559,14594,3316,9707,592,2733,4,24,0,0,0,0,20250203,591428
202501,7호선,상봉,340,11,9606,1241,17894,6939,45185,10399,64623,24693,34820,17156,22400,16039,20998,17748,23914,19628,23757,21399,23212,22340,24554,24733,26897,29920,29635,39482,30622,60882,20910,50491,16916,29751,15929,24037,13331,22755,6953,14511,1390,5892,10,59,0,0,0,0,20250203,934002
202501,7호선,수락산,94,7,8956,895,17590,4863,38101,7044,39679,14061,26381,13190,20054,13744,18289,14329,19576,16111,20294,14653,19718,15941,19135,18459,18726,22872,18189,27114,17319,38035,10323,35793,7568,22605,6401,18197,4249,16073,2059,10349,344,3889,2,24,0,0,0,0,20250203,661295
202501,7호선,숭실대입구(살피재),42,1,5010,893,10774,3218,29678,5618,41449,14663,27946,16850,18634,10857,17892,11016,17574,13680,17939,14496,15971,15550,17255,18268,17683,21014,21744,26916,15586,39778,9420,28713,8120,19615,7158,17660,5764,17330,3283,11711,545,3341,3,32,0,0,0,0,20250203,620690
202501,7호선,신대방삼거리,80,4,8551,527,16200,4125,41656,7062,63873,16485,37093,14249,22205,12860,20092,13790,22468,14718,20616,17145,18990,17979,18817,21481,19287,25184,18725,34116,19362,53686,11767,40033,9916,24651,8546,22929,6388,19306,3342,12524,588,4197,4,26,0,0,0,0,20250203,765643
202501,7호선,신풍,227,2,11575,1029,13844,4735,33270,9335,43971,16989,26587,12232,16671,10568,15342,11012,16505,11698,16204,12584,14364,12963,14610,16115,16010,20212,16585,26531,17531,36570,10156,26880,7824,16670,5749,15880,4668,13608,2016,7795,385,2593,5,323,0,0,0,0,20250203,590423
202501,7호선,어린이대공원(세종대),31,2,2822,711,6280,6473,16485,12722,27960,39801,20956,32214,14055,18330,15375,16218,17167,19028,18407,21069,18031,17976,21435,16996,29838,17924,35710,19797,36091,28095,19166,20649,14314,14344,13615,13007,11718,12958,6278,8931,1090,2601,0,17,0,0,0,0,20250203,686687
202501,7호선,온수(성공회대입구),98,1,7591,629,15691,2922,37493,6364,43203,10966,20391,6427,12540,5743,11361,5592,11827,7077,11291,8126,9434,8758,8991,11500,9554,14168,10742,20063,10946,33654,5152,25328,4055,15990,3666,13111,2673,11853,1475,7705,237,4065,2,752,0,0,0,0,20250203,459207
202501,7호선,용마산(용마폭포공원),6,0,4314,504,9071,2129,18893,3093,25086,7245,14277,4952,9082,5065,8161,4762,8263,5569,7712,6248,6499,6698,6466,8723,6640,10450,7000,12605,6497,19092,4133,15896,2953,9695,2182,9435,1599,8436,904,5338,159,1802,0,12,0,0,0,0,20250203,297646
202501,7호선,이수,17,0,4177,1402,8399,14606,22236,13818,36036,37040,25704,26053,18511,19155,18276,19256,21171,20032,22712,21836,23780,22696,26022,24600,31018,28312,35430,37618,41384,50623,24976,33299,23266,18750,24918,15330,21670,13150,11728,8085,1683,2348,10,34,0,0,0,0,20250203,871167
202501,7호선,자양(뚝섬한강공원),7,0,4112,593,8085,3335,17185,5723,27418,10935,18853,9052,11617,9112,10682,9539,11249,11151,11826,13964,12410,15080,14431,15339,17126,14888,17273,17602,13567,24173,7953,17470,6217,11645,5296,11256,4444,9784,2116,5387,334,1598,0,13,0,0,0,0,20250203,439840
202501,7호선,장승배기,5,0,5175,1557,9211,7777,22493,7413,32463,15575,21730,10764,14399,8510,13203,9185,13679,10309,13669,10927,12298,11510,12547,13510,15257,16128,16197,18885,14482,27747,7716,20678,6294,13649,5630,12329,4398,10861,1769,7160,392,2103,7,16,0,0,0,0,20250203,479607
202501,7호선,장암,0,0,1808,97,6660,790,14880,1083,9671,1278,4053,1873,2480,1941,2288,2282,2718,2300,2786,1769,2920,1275,3027,1493,3055,1686,3177,2269,2585,3541,1464,2845,960,1839,673,753,499,774,200,527,29,222,0,0,0,0,0,0,20250203,96570
202501,7호선,중계,30,3,8099,2194,20693,4195,51691,9316,53818,21185,30779,13494,22720,11915,21200,13300,22517,12234,20648,14267,19578,14832,17948,17768,18165,20570,18041,26787,15980,42173,9390,40441,6770,24400,6624,20838,5631,18138,2316,11261,284,3389,3,12,0,0,0,0,20250203,715637
202501,7호선,중곡,4,0,5460,684,10858,3601,24702,11863,37921,24996,25128,13200,15934,9484,14647,8951,15480,10201,14496,11736,13563,12193,13609,15119,15789,17670,19315,21235,21412,30515,10979,24016,7699,16024,6106,14518,4671,12743,2006,7193,317,2284,1,12,0,0,0,0,20250203,548335
202501,7호선,중화,93,1,7254,937,13296,4920,29301,6801,39327,16889,23522,10069,15785,8645,14317,8831,15421,10824,14582,11696,13094,12769,13157,15628,14975,19063,17018,22707,16903,33181,10050,28490,6899,17867,5839,16192,4242,14650,1881,8966,313,2669,2,85,0,0,0,0,20250203,549151
202501,7호선,천왕,33,0,6912,1069,16010,5842,42664,7758,49623,12796,28584,7368,18022,6846,15700,8313,15679,11021,15076,11529,13509,12666,12908,16011,13737,19720,13863,27638,13420,40409,6465,32718,5034,19626,4074,16668,2449,14479,1145,9156,277,2377,0,84,0,0,0,0,20250203,579278
202501,7호선,철산,7,0,9324,3337,26589,10634,69702,14455,70388,29160,40079,24454,29516,18722,28109,19457,30664,21877,27493,24585,25925,24287,26734,29189,31740,36297,32295,52490,33627,80367,19018,62118,16487,35599,15947,30787,14104,26174,6403,16618,1053,4734,8,26,0,0,0,0,20250203,1120579
202501,7호선,청담,15,0,2180,3559,5831,27657,9217,49793,13055,117031,11323,78569,10880,30439,13253,20078,17179,20183,17827,20320,22064,17863,28906,16144,37034,16385,61286,17632,89128,17475,44885,11733,25866,8659,23228,7840,16375,5884,4419,3425,611,2246,0,7,0,1,0,0,20250203,947485
202501,7호선,태릉입구,133,1,7302,899,6599,4322,15770,6580,20671,14887,14018,9333,11102,8001,10494,8254,11985,9145,12188,10215,12336,10475,13514,11273,14869,13252,15820,15967,17302,20856,10031,18279,7883,11496,7101,10687,5295,9763,2583,6414,472,3084,1,915,0,0,0,0,20250203,421567
202501,7호선,하계,54,0,7854,1690,22397,5702,56865,11409,59979,22110,35739,18399,27442,15382,26402,16050,27850,19658,25978,23242,25764,21873,27208,24757,28449,27889,28085,35076,23191,52855,13090,47674,12887,28264,9033,24733,7278,23328,2741,15680,443,4598,1,13,0,0,0,0,20250203,909112
202501,7호선,학동,5,0,1675,1308,4323,20823,7280,48132,9894,153925,9788,114129,10166,48635,13537,26058,16986,22218,20412,25407,25266,21512,32161,17392,41769,17035,76527,18364,138143,18430,65633,11054,35194,7431,29692,6420,21580,4752,8116,3085,1305,971,2,2,0,0,0,0,20250203,1156537
202501,8호선,가락시장,178,4,3149,2356,5393,6995,10639,13891,12486,37326,10093,16191,9660,13279,11184,13216,12013,12016,12902,13448,14202,13365,16546,13434,16009,16173,20323,18644,27298,22451,13541,15407,12209,10125,11955,8579,9967,6997,4451,4838,1029,1722,3,478,0,0,0,0,20250203,496165
202501,8호선,강동구청,28,0,4912,764,9954,5064,24421,13831,33748,30868,21293,13845,16222,11143,14755,9821,14268,11490,15288,13536,14388,13473,14997,15767,16009,17775,19086,22730,26464,31261,10434,24710,8375,15756,6915,13561,4853,11620,1799,7177,347,2048,1,13,0,0,0,0,20250203,564810
202501,8호선,남위례,2,0,1451,1310,6223,4209,17458,7247,21667,19703,12365,10637,8967,6498,8692,6390,9493,6655,9478,8401,9862,8571,10834,9150,11545,11856,15292,15876,16963,22637,7846,16503,6567,10380,6466,8295,4941,8258,2139,5144,527,1171,4,11,0,0,0,0,20250203,377684
202501,8호선,남한산성입구(성남법원.검찰청),129,14,9980,1545,17841,4438,42504,9263,52860,16533,30555,10102,20273,8756,18402,8812,18854,10597,17904,12405,15621,13248,14934,17482,15474,20490,18075,25401,17960,40274,8601,31026,5995,20507,4305,19921,3104,16606,1291,10565,230,3172,2,13,0,0,0,0,20250203,636064
